departamentocodigo,Departamento,municipiocodigo,Municipio,Nombre_comercial,bandera,Direccion,producto,precio,estado,fecharegistro,periodo,mes,Dir2,Full_Address,Coords
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO BELLO MADERA,MOBIL,CARRERA 50 No. 25B-15,BIODIESEL EXTRA,8390,1,2018-05-02,2018,5,CARRERA 50 No. 25B-15,"CARRERA 50 No. 25B-15, Bello, Colombia","(4.62914, -74.10609)"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO BELLO MADERA,MOBIL,CARRERA 50 No. 25B-15,GASOLINA EXTRA OXIGENADA,11590,1,2018-05-02,2018,5,CARRERA 50 No. 25B-15,"CARRERA 50 No. 25B-15, Bello, Colombia","(4.62914, -74.10609)"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO BELLO MADERA,MOBIL,CARRERA 50 No. 25B-15,GASOLINA CORRIENTE OXIGENADA,8600,1,2018-05-02,2018,5,CARRERA 50 No. 25B-15,"CARRERA 50 No. 25B-15, Bello, Colombia","(4.62914, -74.10609)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO # 2,MOBIL,Diagonal 52B sur No. 55A - 27,BIODIESEL EXTRA,8788,1,2018-05-09,2018,5,Diagonal 52B sur No. 55A - 27,"Diagonal 52B sur No. 55A - 27, Bogota d.c., Colombia","(4.58721, -74.14414)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO # 2,MOBIL,Diagonal 52B sur No. 55A - 27,BIOACEM AL 9%,8788,1,2018-05-09,2018,5,Diagonal 52B sur No. 55A - 27,"Diagonal 52B sur No. 55A - 27, Bogota d.c., Colombia","(4.58721, -74.14414)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO # 2,MOBIL,Diagonal 52B sur No. 55A - 27,GASOLINA CORRIENTE OXIGENADA,8499,1,2018-05-09,2018,5,Diagonal 52B sur No. 55A - 27,"Diagonal 52B sur No. 55A - 27, Bogota d.c., Colombia","(4.58721, -74.14414)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL PONTEVEDRA,TERPEL,CARRERA 72 No. 83-50 LOTE B,BIODIESEL EXTRA,7819,1,2018-05-02,2018,5,CARRERA 72 No. 83-50 LOTE B,"CARRERA 72 No. 83-50 LOTE B, Bogota d.c., Colombia","(4.66782, -74.05365)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL PONTEVEDRA,TERPEL,CARRERA 72 No. 83-50 LOTE B,GASOLINA CORRIENTE OXIGENADA,8548,1,2018-05-02,2018,5,CARRERA 72 No. 83-50 LOTE B,"CARRERA 72 No. 83-50 LOTE B, Bogota d.c., Colombia","(4.66782, -74.05365)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL PONTEVEDRA,TERPEL,CARRERA 72 No. 83-50 LOTE B,GASOLINA EXTRA OXIGENADA,11290,1,2018-05-02,2018,5,CARRERA 72 No. 83-50 LOTE B,"CARRERA 72 No. 83-50 LOTE B, Bogota d.c., Colombia","(4.66782, -74.05365)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL PONTEVEDRA,TERPEL,CARRERA 72 No. 83-50 LOTE B,BIOACEM AL 9%,7819,1,2018-05-02,2018,5,CARRERA 72 No. 83-50 LOTE B,"CARRERA 72 No. 83-50 LOTE B, Bogota d.c., Colombia","(4.66782, -74.05365)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIOS ESSO LA ESTRELLA,MOBIL,CARRERA 129 No. 132A-88,GASOLINA CORRIENTE OXIGENADA,9137,1,2018-05-03,2018,5,CARRERA 129 No. 132A-88,"CARRERA 129 No. 132A-88, Bogota d.c., Colombia","(4.74166, -74.11302)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIOS ESSO LA ESTRELLA,MOBIL,CARRERA 129 No. 132A-88,BIOACEM AL 9%,8448,1,2018-05-03,2018,5,CARRERA 129 No. 132A-88,"CARRERA 129 No. 132A-88, Bogota d.c., Colombia","(4.74166, -74.11302)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIOS ESSO LA ESTRELLA,MOBIL,CARRERA 129 No. 132A-88,BIODIESEL EXTRA,8448,1,2018-05-03,2018,5,CARRERA 129 No. 132A-88,"CARRERA 129 No. 132A-88, Bogota d.c., Colombia","(4.74166, -74.11302)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO LA 24 CON CALLE 5B,TEXACO,CARRERA 24 No. 5B-40,BIOACEM AL 9%,8189,1,2018-05-02,2018,5,CARRERA 24 No. 5B-40,"CARRERA 24 No. 5B-40, Bogota d.c., Colombia","(4.60204, -74.09358)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO LA 24 CON CALLE 5B,TEXACO,CARRERA 24 No. 5B-40,GASOLINA EXTRA OXIGENADA,8779,1,2018-05-02,2018,5,CARRERA 24 No. 5B-40,"CARRERA 24 No. 5B-40, Bogota d.c., Colombia","(4.60204, -74.09358)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO LA 24 CON CALLE 5B,TEXACO,CARRERA 24 No. 5B-40,BIODIESEL EXTRA,8189,1,2018-05-02,2018,5,CARRERA 24 No. 5B-40,"CARRERA 24 No. 5B-40, Bogota d.c., Colombia","(4.60204, -74.09358)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO LA 24 CON CALLE 5B,TEXACO,CARRERA 24 No. 5B-40,GASOLINA CORRIENTE OXIGENADA,8779,1,2018-05-02,2018,5,CARRERA 24 No. 5B-40,"CARRERA 24 No. 5B-40, Bogota d.c., Colombia","(4.60204, -74.09358)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ PASTRANITA,MOBIL,TRANSVERSAL 78H No. 42F-44 SUR,BIOACEM AL 9%,8416,1,2018-05-03,2018,5,TRANSVERSAL 78H No. 42F-44 SUR,"TRANSVERSAL 78H No. 42F-44 SUR, Bogota d.c., Colombia","(4.61608, -74.16216)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ PASTRANITA,MOBIL,TRANSVERSAL 78H No. 42F-44 SUR,BIODIESEL EXTRA,8896,1,2018-05-03,2018,5,TRANSVERSAL 78H No. 42F-44 SUR,"TRANSVERSAL 78H No. 42F-44 SUR, Bogota d.c., Colombia","(4.61608, -74.16216)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ PASTRANITA,MOBIL,TRANSVERSAL 78H No. 42F-44 SUR,GASOLINA CORRIENTE OXIGENADA,9089,1,2018-05-03,2018,5,TRANSVERSAL 78H No. 42F-44 SUR,"TRANSVERSAL 78H No. 42F-44 SUR, Bogota d.c., Colombia","(4.61608, -74.16216)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MARIA PAZ,BIOMAX,AVENIDA CIUDAD DE CALI No. 33-14,BIODIESEL EXTRA,7970,1,2018-05-02,2018,5,AVENIDA CIUDAD DE CALI No. 33-14,"AVENIDA CIUDAD DE CALI No. 33-14, Bogota d.c., Colombia","(4.63673, -74.16053)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MARIA PAZ,BIOMAX,AVENIDA CIUDAD DE CALI No. 33-14,BIOACEM AL 9%,7970,1,2018-05-02,2018,5,AVENIDA CIUDAD DE CALI No. 33-14,"AVENIDA CIUDAD DE CALI No. 33-14, Bogota d.c., Colombia","(4.63673, -74.16053)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MARIA PAZ,BIOMAX,AVENIDA CIUDAD DE CALI No. 33-14,GASOLINA CORRIENTE OXIGENADA,8640,1,2018-05-02,2018,5,AVENIDA CIUDAD DE CALI No. 33-14,"AVENIDA CIUDAD DE CALI No. 33-14, Bogota d.c., Colombia","(4.63673, -74.16053)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,TEXACO,AUTOPISTA NORTE No 222-79,BIODIESEL EXTRA,8320,1,2018-05-09,2018,5,AUTOPISTA NORTE No 222-79,"AUTOPISTA NORTE No 222-79, Bogota d.c., Colombia","(4.799, -74.03818)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,TEXACO,AUTOPISTA NORTE No 222-79,GASOLINA EXTRA OXIGENADA,12270,1,2018-05-09,2018,5,AUTOPISTA NORTE No 222-79,"AUTOPISTA NORTE No 222-79, Bogota d.c., Colombia","(4.799, -74.03818)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,TEXACO,AUTOPISTA NORTE No 222-79,GASOLINA CORRIENTE OXIGENADA,9050,1,2018-05-09,2018,5,AUTOPISTA NORTE No 222-79,"AUTOPISTA NORTE No 222-79, Bogota d.c., Colombia","(4.799, -74.03818)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,TEXACO,AUTOPISTA NORTE No 222-79,BIOACEM AL 9%,8320,1,2018-05-09,2018,5,AUTOPISTA NORTE No 222-79,"AUTOPISTA NORTE No 222-79, Bogota d.c., Colombia","(4.799, -74.03818)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO BACHUE,MOBIL,Carrera 91 No. 90 - 75,GASOLINA EXTRA OXIGENADA,11990,1,2018-05-03,2018,5,Carrera 91 No. 90 - 75,"Carrera 91 No. 90 - 75, Bogota d.c., Colombia","(4.71372, -74.0972)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO BACHUE,MOBIL,Carrera 91 No. 90 - 75,BIODIESEL EXTRA,8274,1,2018-05-03,2018,5,Carrera 91 No. 90 - 75,"Carrera 91 No. 90 - 75, Bogota d.c., Colombia","(4.71372, -74.0972)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO BACHUE,MOBIL,Carrera 91 No. 90 - 75,BIOACEM AL 9%,8274,1,2018-05-03,2018,5,Carrera 91 No. 90 - 75,"Carrera 91 No. 90 - 75, Bogota d.c., Colombia","(4.71372, -74.0972)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO BACHUE,MOBIL,Carrera 91 No. 90 - 75,GASOLINA CORRIENTE OXIGENADA,8980,1,2018-05-03,2018,5,Carrera 91 No. 90 - 75,"Carrera 91 No. 90 - 75, Bogota d.c., Colombia","(4.71372, -74.0972)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ SANTA MARIA DE LOS ANGELES,ESSO,CARRERA 43A No. 17SUR-35,GASOLINA EXTRA OXIGENADA,12090,1,2018-05-03,2018,5,CARRERA 43A No. 17SUR-35,"CARRERA 43A No. 17SUR-35, Medellin, Colombia","(6.1871, -75.57834)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ SANTA MARIA DE LOS ANGELES,ESSO,CARRERA 43A No. 17SUR-35,BIODIESEL EXTRA,9280,1,2018-05-03,2018,5,CARRERA 43A No. 17SUR-35,"CARRERA 43A No. 17SUR-35, Medellin, Colombia","(6.1871, -75.57834)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ SANTA MARIA DE LOS ANGELES,ESSO,CARRERA 43A No. 17SUR-35,GASOLINA CORRIENTE OXIGENADA,9250,1,2018-05-03,2018,5,CARRERA 43A No. 17SUR-35,"CARRERA 43A No. 17SUR-35, Medellin, Colombia","(6.1871, -75.57834)"
5,ANTIOQUIA,5615,CANON DE RIO CLARO,ESTACION DE SERVICIO EL CARRETERO,MOBIL,Calle 47 No. 65-10,BIODIESEL EXTRA,8512,1,2018-05-07,2018,5,Calle 47 No. 65-10,"Calle 47 No. 65-10, Canon de rio claro, Colombia","('NA', 'NA')"
5,ANTIOQUIA,5615,CANON DE RIO CLARO,ESTACION DE SERVICIO EL CARRETERO,MOBIL,Calle 47 No. 65-10,GASOLINA EXTRA OXIGENADA,9132,1,2018-05-07,2018,5,Calle 47 No. 65-10,"Calle 47 No. 65-10, Canon de rio claro, Colombia","('NA', 'NA')"
5,ANTIOQUIA,5615,CANON DE RIO CLARO,ESTACION DE SERVICIO EL CARRETERO,MOBIL,Calle 47 No. 65-10,GASOLINA CORRIENTE OXIGENADA,11800,1,2018-05-07,2018,5,Calle 47 No. 65-10,"Calle 47 No. 65-10, Canon de rio claro, Colombia","('NA', 'NA')"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS BIOMAX TINTAL,BIOMAX,AVENIDA CALLE 54 SUR No 89A-55,BIOACEM AL 9%,8110,1,2018-05-01,2018,5,AVENIDA CALLE 54 SUR No 89A-55,"AVENIDA CALLE 54 SUR No 89A-55, Bogota d.c., Colombia","(4.6322, -74.185)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS BIOMAX TINTAL,BIOMAX,AVENIDA CALLE 54 SUR No 89A-55,GASOLINA CORRIENTE OXIGENADA,8770,1,2018-05-01,2018,5,AVENIDA CALLE 54 SUR No 89A-55,"AVENIDA CALLE 54 SUR No 89A-55, Bogota d.c., Colombia","(4.6322, -74.185)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS BIOMAX TINTAL,BIOMAX,AVENIDA CALLE 54 SUR No 89A-55,BIODIESEL EXTRA,8110,1,2018-05-01,2018,5,AVENIDA CALLE 54 SUR No 89A-55,"AVENIDA CALLE 54 SUR No 89A-55, Bogota d.c., Colombia","(4.6322, -74.185)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ESTACION SAN NICOLAS,BIOMAX,CALLE 116 No. 60-97,BIOACEM AL 9%,8360,1,2018-05-02,2018,5,CALLE 116 No. 60-97,"CALLE 116 No. 60-97, Bogota d.c., Colombia","(4.70015, -74.05656)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ESTACION SAN NICOLAS,BIOMAX,CALLE 116 No. 60-97,BIODIESEL EXTRA,8360,1,2018-05-02,2018,5,CALLE 116 No. 60-97,"CALLE 116 No. 60-97, Bogota d.c., Colombia","(4.70015, -74.05656)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ESTACION SAN NICOLAS,BIOMAX,CALLE 116 No. 60-97,GASOLINA CORRIENTE OXIGENADA,9090,1,2018-05-02,2018,5,CALLE 116 No. 60-97,"CALLE 116 No. 60-97, Bogota d.c., Colombia","(4.70015, -74.05656)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ESTACION SAN NICOLAS,BIOMAX,CALLE 116 No. 60-97,GASOLINA EXTRA OXIGENADA,12090,1,2018-05-02,2018,5,CALLE 116 No. 60-97,"CALLE 116 No. 60-97, Bogota d.c., Colombia","(4.70015, -74.05656)"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO TERPEL LA PALOMA,TERPEL,DIAGONAL 52 No.10-269,GASOLINA CORRIENTE OXIGENADA,8750,1,2018-05-02,2018,5,DIAGONAL 52 No.10-269,"DIAGONAL 52 No.10-269, Bello, Colombia","(6.3474, -75.52022)"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO TERPEL LA PALOMA,TERPEL,DIAGONAL 52 No.10-269,GASOLINA EXTRA OXIGENADA,11070,1,2018-05-02,2018,5,DIAGONAL 52 No.10-269,"DIAGONAL 52 No.10-269, Bello, Colombia","(6.3474, -75.52022)"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO TERPEL LA PALOMA,TERPEL,DIAGONAL 52 No.10-269,BIODIESEL EXTRA,8150,1,2018-05-02,2018,5,DIAGONAL 52 No.10-269,"DIAGONAL 52 No.10-269, Bello, Colombia","(6.3474, -75.52022)"
5,ANTIOQUIA,5001,MEDELLIN,FLOTA LA MILAGROSA,ZEUSS,CARRERA 31 No. 29-10,BIODIESEL EXTRA,8337,1,2018-05-04,2018,5,CARRERA 31 No. 29-10,"CARRERA 31 No. 29-10, Medellin, Colombia","(6.23586, -75.55636)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LAS MERCEDES,TERPEL,CALLE 65 No 56-35,GASOLINA CORRIENTE OXIGENADA,8600,1,2018-05-02,2018,5,CALLE 65 No 56-35,"CALLE 65 No 56-35, Medellin, Colombia","(6.26337, -75.56995)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LAS MERCEDES,TERPEL,CALLE 65 No 56-35,GASOLINA EXTRA OXIGENADA,11070,1,2018-05-02,2018,5,CALLE 65 No 56-35,"CALLE 65 No 56-35, Medellin, Colombia","(6.26337, -75.56995)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LAS MERCEDES,TERPEL,CALLE 65 No 56-35,BIODIESEL EXTRA,8430,1,2018-05-02,2018,5,CALLE 65 No 56-35,"CALLE 65 No 56-35, Medellin, Colombia","(6.26337, -75.56995)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS MARIANA,TERPEL,DIAGONAL 2B No. 85-10,BIODIESEL EXTRA,8000,1,2018-05-02,2018,5,DIAGONAL 2B No. 85-10,"DIAGONAL 2B No. 85-10, Bogota d.c., Colombia","(4.58196, -74.06794)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS MARIANA,TERPEL,DIAGONAL 2B No. 85-10,BIOACEM AL 9%,8000,1,2018-05-02,2018,5,DIAGONAL 2B No. 85-10,"DIAGONAL 2B No. 85-10, Bogota d.c., Colombia","(4.58196, -74.06794)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS MARIANA,TERPEL,DIAGONAL 2B No. 85-10,GASOLINA CORRIENTE OXIGENADA,8710,1,2018-05-02,2018,5,DIAGONAL 2B No. 85-10,"DIAGONAL 2B No. 85-10, Bogota d.c., Colombia","(4.58196, -74.06794)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,GASOLINA CORRIENTE OXIGENADA,8550,1,2018-05-02,2018,5,CARRERA 72 No.  49-38-48,"CARRERA 72 No.  49-38-48, Bogota d.c., Colombia","(4.66931, -74.10959)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,GASOLINA EXTRA OXIGENADA,11380,1,2018-05-02,2018,5,CARRERA 72 No.  49-38-48,"CARRERA 72 No.  49-38-48, Bogota d.c., Colombia","(4.66931, -74.10959)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,BIOACEM AL 9%,7890,1,2018-05-02,2018,5,CARRERA 72 No.  49-38-48,"CARRERA 72 No.  49-38-48, Bogota d.c., Colombia","(4.66931, -74.10959)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,BIODIESEL EXTRA,7890,1,2018-05-02,2018,5,CARRERA 72 No.  49-38-48,"CARRERA 72 No.  49-38-48, Bogota d.c., Colombia","(4.66931, -74.10959)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,TEXACO 17,TEXACO,AVENIDA CALLE 1 No. 25A-30,BIODIESEL EXTRA,8080,1,2018-05-02,2018,5,AVENIDA CALLE 1 No. 25A-30,"AVENIDA CALLE 1 No. 25A-30, Bogota d.c., Colombia","(4.59505, -74.10099)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,TEXACO 17,TEXACO,AVENIDA CALLE 1 No. 25A-30,BIOACEM AL 9%,8080,1,2018-05-02,2018,5,AVENIDA CALLE 1 No. 25A-30,"AVENIDA CALLE 1 No. 25A-30, Bogota d.c., Colombia","(4.59505, -74.10099)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,TEXACO 17,TEXACO,AVENIDA CALLE 1 No. 25A-30,GASOLINA CORRIENTE OXIGENADA,8766,1,2018-05-02,2018,5,AVENIDA CALLE 1 No. 25A-30,"AVENIDA CALLE 1 No. 25A-30, Bogota d.c., Colombia","(4.59505, -74.10099)"
5,ANTIOQUIA,5001,MEDELLIN,TEXACO NUEVAS PALMAS,TEXACO,Carrera 38 No 26 - 259,BIODIESEL EXTRA,8550,1,2018-05-02,2018,5,Carrera 38 No 26 - 259,"Carrera 38 No 26 - 259, Medellin, Colombia","(6.22652, -75.56506)"
5,ANTIOQUIA,5001,MEDELLIN,TEXACO NUEVAS PALMAS,TEXACO,Carrera 38 No 26 - 259,GASOLINA EXTRA OXIGENADA,11700,1,2018-05-02,2018,5,Carrera 38 No 26 - 259,"Carrera 38 No 26 - 259, Medellin, Colombia","(6.22652, -75.56506)"
5,ANTIOQUIA,5001,MEDELLIN,TEXACO NUEVAS PALMAS,TEXACO,Carrera 38 No 26 - 259,GASOLINA CORRIENTE OXIGENADA,9040,1,2018-05-02,2018,5,Carrera 38 No 26 - 259,"Carrera 38 No 26 - 259, Medellin, Colombia","(6.22652, -75.56506)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL JAVERIANA,TERPEL,CARRERA 7 Nº 39 - 45,GASOLINA EXTRA OXIGENADA,11290,1,2018-05-02,2018,5,CARRERA 7 Nº 39 - 45,"CARRERA 7 Nº 39 - 45, Bogota d.c., Colombia","(4.58958, -74.08027)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL JAVERIANA,TERPEL,CARRERA 7 Nº 39 - 45,BIODIESEL EXTRA,8080,1,2018-05-02,2018,5,CARRERA 7 Nº 39 - 45,"CARRERA 7 Nº 39 - 45, Bogota d.c., Colombia","(4.58958, -74.08027)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL JAVERIANA,TERPEL,CARRERA 7 Nº 39 - 45,GASOLINA CORRIENTE OXIGENADA,8520,1,2018-05-02,2018,5,CARRERA 7 Nº 39 - 45,"CARRERA 7 Nº 39 - 45, Bogota d.c., Colombia","(4.58958, -74.08027)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL JAVERIANA,TERPEL,CARRERA 7 Nº 39 - 45,BIOACEM AL 9%,8080,1,2018-05-02,2018,5,CARRERA 7 Nº 39 - 45,"CARRERA 7 Nº 39 - 45, Bogota d.c., Colombia","(4.58958, -74.08027)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO NQS CALLE 72,BIOMAX,AVENIDA CARRERA 30 No. 72-38,BIOACEM AL 9%,8090,1,2018-05-03,2018,5,AVENIDA CARRERA 30 No. 72-38,"AVENIDA CARRERA 30 No. 72-38, Bogota d.c., Colombia","(4.66791, -74.07283)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO NQS CALLE 72,BIOMAX,AVENIDA CARRERA 30 No. 72-38,BIODIESEL EXTRA,8090,1,2018-05-03,2018,5,AVENIDA CARRERA 30 No. 72-38,"AVENIDA CARRERA 30 No. 72-38, Bogota d.c., Colombia","(4.66791, -74.07283)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO NQS CALLE 72,BIOMAX,AVENIDA CARRERA 30 No. 72-38,GASOLINA EXTRA OXIGENADA,11250,1,2018-05-03,2018,5,AVENIDA CARRERA 30 No. 72-38,"AVENIDA CARRERA 30 No. 72-38, Bogota d.c., Colombia","(4.66791, -74.07283)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO NQS CALLE 72,BIOMAX,AVENIDA CARRERA 30 No. 72-38,GASOLINA CORRIENTE OXIGENADA,8890,1,2018-05-03,2018,5,AVENIDA CARRERA 30 No. 72-38,"AVENIDA CARRERA 30 No. 72-38, Bogota d.c., Colombia","(4.66791, -74.07283)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESPERANZA BOSA,BIOMAX,CARRERA 79 No. 74D-11,BIOACEM AL 9%,8195,1,2018-05-01,2018,5,CARRERA 79 No. 74D-11,"CARRERA 79 No. 74D-11, Bogota d.c., Colombia","(4.60867, -74.20333)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESPERANZA BOSA,BIOMAX,CARRERA 79 No. 74D-11,BIODIESEL EXTRA,8195,1,2018-05-01,2018,5,CARRERA 79 No. 74D-11,"CARRERA 79 No. 74D-11, Bogota d.c., Colombia","(4.60867, -74.20333)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESPERANZA BOSA,BIOMAX,CARRERA 79 No. 74D-11,GASOLINA CORRIENTE OXIGENADA,8795,1,2018-05-01,2018,5,CARRERA 79 No. 74D-11,"CARRERA 79 No. 74D-11, Bogota d.c., Colombia","(4.60867, -74.20333)"
5,ANTIOQUIA,5615,CANON DE RIO CLARO,TERPEL LA CAPILLA,TERPEL,CALLE 47 No. 52-63,GASOLINA EXTRA OXIGENADA,11710,1,2018-05-03,2018,5,CALLE 47 No. 52-63,"CALLE 47 No. 52-63, Canon de rio claro, Colombia","(1.3461, -75.04915)"
5,ANTIOQUIA,5615,CANON DE RIO CLARO,TERPEL LA CAPILLA,TERPEL,CALLE 47 No. 52-63,GASOLINA CORRIENTE OXIGENADA,9150,1,2018-05-03,2018,5,CALLE 47 No. 52-63,"CALLE 47 No. 52-63, Canon de rio claro, Colombia","(1.3461, -75.04915)"
5,ANTIOQUIA,5615,CANON DE RIO CLARO,TERPEL LA CAPILLA,TERPEL,CALLE 47 No. 52-63,BIODIESEL EXTRA,8460,1,2018-05-03,2018,5,CALLE 47 No. 52-63,"CALLE 47 No. 52-63, Canon de rio claro, Colombia","(1.3461, -75.04915)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL PASADENA,TERPEL,Calle 100 No 50 38,GASOLINA EXTRA OXIGENADA,10999,1,2018-05-03,2018,5,Calle 100 No 50 38,"Calle 100 No 50 38, Bogota d.c., Colombia","(4.68846, -74.06214)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL PASADENA,TERPEL,Calle 100 No 50 38,BIOACEM AL 9%,8355,1,2018-05-03,2018,5,Calle 100 No 50 38,"Calle 100 No 50 38, Bogota d.c., Colombia","(4.68846, -74.06214)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL PASADENA,TERPEL,Calle 100 No 50 38,GASOLINA CORRIENTE OXIGENADA,8938,1,2018-05-03,2018,5,Calle 100 No 50 38,"Calle 100 No 50 38, Bogota d.c., Colombia","(4.68846, -74.06214)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL PASADENA,TERPEL,Calle 100 No 50 38,BIODIESEL EXTRA,8355,1,2018-05-03,2018,5,Calle 100 No 50 38,"Calle 100 No 50 38, Bogota d.c., Colombia","(4.68846, -74.06214)"
